node,parent,agent,x,y,heading,dist,unc,c11,c12,c22,on_solution
5522,607,2,582.288140,-736.769164,-1.552528,1350.000000,6.185013,14.430524,-1.917503,101.664692,false
5523,572,1,852.316570,153.903242,-2.597081,1650.000000,9.260541,91.519307,-8.478637,81.144140,false
5523,572,2,801.298839,294.617623,3.269910,1650.000000,9.187493,93.759524,-11.928629,77.510462,false
5524,1611,1,1053.947365,-675.800993,4.847461,2700.000000,9.543581,65.335511,-5.642379,127.455833,false
5524,1611,2,1053.947365,-675.800993,4.847461,2700.000000,9.543581,65.335511,-5.642379,127.455833,false
5525,5523,1,1151.067545,-182.619945,-0.844786,2100.000000,11.705115,148.094441,-58.126356,149.569006,false
5525,5523,2,352.831204,331.722615,3.059043,2100.000000,0.919704,1.243816,0.102636,0.583691,false
5526,1834,1,628.298932,-652.848912,-0.930252,1050.000000,5.206268,33.558306,-32.125721,52.647333,false
5526,1834,2,628.298932,-652.848912,-0.930252,1050.000000,5.206268,33.558306,-32.125721,52.647333,false
5527,3724,1,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
5527,3724,2,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
5528,774,1,509.148476,-241.344379,4.102167,1950.000000,0.932059,0.834679,-0.034929,0.905639,false
5528,774,2,460.496965,-60.762443,7.661499,1950.000000,3.772061,8.541541,8.065373,31.317409,false
5529,4523,1,189.768927,234.999299,4.573327,1650.000000,5.866454,27.823651,-0.827718,42.593137,false
5529,4523,2,189.768927,234.999299,4.573327,1650.000000,5.866454,27.823651,-0.827718,42.593137,false
5530,2226,1,622.374422,-450.013916,-1.054672,1050.000000,3.313844,10.229175,-9.254031,20.161141,false
5530,2226,2,-194.380548,-152.768154,-2.866725,1050.000000,7.864360,76.579814,14.122588,52.554862,false
5531,3724,1,1323.766757,-108.578228,-0.250826,1950.000000,13.677866,262.860174,-61.703040,147.636278,false
5531,3724,2,1323.766757,-108.578228,-0.250826,1950.000000,13.677866,262.860174,-61.703040,147.636278,false
5532,4634,1,1043.509271,-594.109804,-1.267014,1650.000000,9.096550,60.923708,-16.694143,116.962619,false
5532,4634,2,340.948969,-233.570722,-2.745595,1650.000000,2.798083,9.676270,1.209865,6.486094,false
5533,3354,1,-12.418767,-615.446510,4.929684,2550.000000,16.480372,254.379197,56.962751,302.747906,false
5533,3354,2,576.516949,216.375147,-2.870596,2550.000000,11.915951,179.098402,-12.468382,113.438119,false
5534,1281,1,206.909923,-261.008575,5.077055,1200.000000,12.770399,157.929557,33.126098,175.353063,false
5534,1281,2,206.909923,-261.008575,5.077055,1200.000000,12.770399,157.929557,33.126098,175.353063,false
5535,3413,1,-60.081743,228.150415,3.075787,1950.000000,6.696152,47.033840,-10.702347,45.180817,false
5535,3413,2,338.048568,92.634042,4.256829,1950.000000,5.431950,18.764191,6.872065,48.914127,false
5536,202,1,-121.756001,-15.263717,4.142452,900.000000,11.214645,131.257749,1.410001,120.523484,false
5536,202,2,-121.756001,-15.263717,4.142452,900.000000,11.214645,131.257749,1.410001,120.523484,false
5537,362,1,483.467182,397.162165,1.257375,750.000000,1.123307,1.724869,0.026869,0.923495,false
5537,362,2,376.246557,147.297192,-2.068076,750.000000,4.660494,19.237440,12.776219,33.008504,false
5538,2496,1,-303.511051,-85.656350,2.190065,2250.000000,13.230015,215.055795,-6.772418,142.672381,false
5538,2496,2,1078.732782,85.703413,-1.305176,2250.000000,13.530125,179.626440,-11.756582,187.337366,false
5539,3724,1,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
5539,3724,2,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
5540,1602,1,616.389480,-113.536801,0.364688,1350.000000,5.350446,44.882970,9.882962,20.435227,false
5540,1602,2,-155.520440,-194.339444,5.235139,1350.000000,13.591477,155.007705,-15.877145,221.773528,false
5541,4739,1,305.431323,-314.746470,0.448889,1500.000000,5.252977,26.858203,-0.328775,28.353512,false
5541,4739,2,951.899174,180.406839,-2.507103,1500.000000,10.900100,171.850218,11.978062,82.978113,false
5542,2404,1,612.886417,-223.122700,6.267849,2100.000000,3.398547,27.028539,-0.543167,4.946637,false
5542,2404,2,612.886417,-223.122700,6.267849,2100.000000,3.398547,27.028539,-0.543167,4.946637,false
5543,181,1,543.300426,-288.664120,-1.614634,900.000000,0.977394,0.947349,-0.087924,0.971475,false
5543,181,2,543.300426,-288.664120,-1.614634,900.000000,0.977394,0.947349,-0.087924,0.971475,false
5544,4643,1,690.868902,-327.453425,4.070719,2550.000000,1.671986,3.697062,-0.419463,2.161439,false
5544,4643,2,34.268719,-478.867344,-3.339337,2550.000000,13.997737,250.908210,1.179231,153.014336,false
5545,5467,1,-95.225986,103.738387,3.890501,2250.000000,12.961803,211.999956,18.493995,134.758666,false
5545,5467,2,418.537322,-231.464268,-3.810386,2250.000000,0.990085,1.007600,-0.161205,0.979469,false
5546,923,1,-50.590623,153.725443,-4.692529,1800.000000,11.968780,89.795379,16.631297,231.611565,false
5546,923,2,303.190850,-299.717426,-6.824046,1800.000000,5.727391,31.536623,-1.559958,34.197402,false
5547,4174,1,22.743229,-42.621503,-4.992085,2250.000000,10.081981,125.910190,14.719324,83.779056,false
5547,4174,2,22.743229,-42.621503,-4.992085,2250.000000,10.081981,125.910190,14.719324,83.779056,false
5548,1290,1,6.431734,275.995018,-0.369809,2100.000000,14.926259,174.171301,3.138729,285.045011,false
5548,1290,2,6.431734,275.995018,-0.369809,2100.000000,14.926259,174.171301,3.138729,285.045011,false
5549,4762,1,-216.514417,181.658870,1.945544,1500.000000,13.291663,159.689065,-25.005761,199.368531,false
5549,4762,2,-216.514417,181.658870,1.945544,1500.000000,13.291663,159.689065,-25.005761,199.368531,false
5550,1158,1,-90.280306,395.815676,8.565799,1950.000000,14.544557,215.905130,-12.528498,207.998241,false
5550,1158,2,-90.280306,395.815676,8.565799,1950.000000,14.544557,215.905130,-12.528498,207.998241,false
5551,4450,1,960.085496,-153.121075,5.335685,2100.000000,12.751017,168.521609,-7.812920,157.226372,false
5551,4450,2,960.085496,-153.121075,5.335685,2100.000000,12.751017,168.521609,-7.812920,157.226372,false
5552,3168,1,592.774302,191.373068,8.489210,1950.000000,13.440395,223.132786,-43.031264,154.544856,false
5552,3168,2,592.774302,191.373068,8.489210,1950.000000,13.440395,223.132786,-43.031264,154.544856,false
5553,295,1,600.594664,-660.883514,-1.267014,1050.000000,5.120445,15.077955,-19.028216,69.605366,false
5553,295,2,204.871643,618.509272,2.023319,1050.000000,4.388085,15.634960,-14.649746,37.440540,false
5554,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
5554,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
5555,1889,1,681.822746,204.915279,0.682818,1050.000000,7.686929,72.313124,-14.568734,51.218146,false
5555,1889,2,681.822746,204.915279,0.682818,1050.000000,7.686929,72.313124,-14.568734,51.218146,false
5556,981,1,646.351347,222.358266,1.778881,1500.000000,7.934420,44.246422,-6.542757,90.541590,false
5556,981,2,646.351347,222.358266,1.778881,1500.000000,7.934420,44.246422,-6.542757,90.541590,false
5557,1405,1,1170.459593,643.120248,1.002270,1800.000000,12.663503,150.586104,38.472895,180.606829,false
5557,1405,2,1170.459593,643.120248,1.002270,1800.000000,12.663503,150.586104,38.472895,180.606829,false
5558,5201,1,1229.951179,542.919841,6.873481,2700.000000,12.683181,194.185388,22.933984,135.967483,false
5558,5201,2,1229.951179,542.919841,6.873481,2700.000000,12.683181,194.185388,22.933984,135.967483,false
5559,778,1,49.034505,-219.892803,-2.335637,1350.000000,6.462881,49.621050,17.469714,41.309613,false
5559,778,2,616.186922,-281.114101,0.394242,1350.000000,2.868537,14.271527,3.989875,5.859738,false
5560,5060,1,1342.682778,-163.244908,-0.158859,2550.000000,16.985798,293.555930,-3.237348,283.600931,false
5560,5060,2,1342.682778,-163.244908,-0.158859,2550.000000,16.985798,293.555930,-3.237348,283.600931,false
5561,4666,1,250.224262,-703.274685,4.142452,2100.000000,5.767989,34.566297,34.579405,66.614241,false
5561,4666,2,250.224262,-703.274685,4.142452,2100.000000,5.767989,34.566297,34.579405,66.614241,false
5562,4699,1,-358.900861,-411.680686,-2.649532,1500.000000,14.002106,211.286199,59.047947,198.431213,false
5562,4699,2,-358.900861,-411.680686,-2.649532,1500.000000,14.002106,211.286199,59.047947,198.431213,false
5563,3724,1,1323.766757,-108.578228,-0.250826,1950.000000,13.677866,262.860174,-61.703040,147.636278,false
5563,3724,2,1323.766757,-108.578228,-0.250826,1950.000000,13.677866,262.860174,-61.703040,147.636278,false
5564,3313,1,206.248433,235.015105,-2.751156,2550.000000,3.787878,34.787287,11.961074,10.030475,false
5564,3313,2,1034.371952,421.898675,7.838923,2550.000000,16.465730,239.510792,-4.454333,306.984205,false
5565,3342,1,1179.285933,271.060298,0.795685,2700.000000,11.628241,148.325225,4.034643,123.375119,false
5565,3342,2,-55.848085,-425.235053,-1.222128,2700.000000,16.106645,253.246674,-59.011929,279.503098,false
5566,650,1,722.212810,125.901488,6.758351,2400.000000,9.237464,78.882845,9.031789,93.339808,false
5566,650,2,722.212810,125.901488,6.758351,2400.000000,9.237464,78.882845,9.031789,93.339808,false
5567,763,1,891.374181,-128.030656,4.844663,2100.000000,11.846324,129.140858,-7.739955,152.964222,false
5567,763,2,891.374181,-128.030656,4.844663,2100.000000,11.846324,129.140858,-7.739955,152.964222,false
5568,3349,1,803.587973,429.156139,0.625407,1500.000000,4.206537,30.411795,14.837624,17.534854,false
5568,3349,2,803.587973,429.156139,0.625407,1500.000000,4.206537,30.411795,14.837624,17.534854,false
5569,4174,1,75.648571,98.080838,-5.018769,2400.000000,11.077719,134.092963,25.786715,117.262949,false
5569,4174,2,75.648571,98.080838,-5.018769,2400.000000,11.077719,134.092963,25.786715,117.262949,false
5570,5014,1,258.376597,666.545709,-4.589392,1950.000000,4.779854,10.103953,-5.454109,54.605668,false
5570,5014,2,258.376597,666.545709,-4.589392,1950.000000,4.779854,10.103953,-5.454109,54.605668,false
5571,1072,1,374.645673,-764.984415,4.430723,1950.000000,5.994318,19.567768,22.974093,92.954215,false
5571,1072,2,374.645673,-764.984415,4.430723,1950.000000,5.994318,19.567768,22.974093,92.954215,false
5572,476,1,39.807060,-654.420230,-1.630946,1800.000000,13.283472,137.819330,18.686330,228.444017,false
5572,476,2,39.807060,-654.420230,-1.630946,1800.000000,13.283472,137.819330,18.686330,228.444017,false
5573,3502,1,1235.767780,-155.735222,0.378629,1950.000000,13.357355,178.459699,8.409318,178.774427,false
5573,3502,2,1235.767780,-155.735222,0.378629,1950.000000,13.357355,178.459699,8.409318,178.774427,false
5574,1307,1,242.660750,-515.915720,-0.886409,2400.000000,15.961012,291.081246,2.803027,222.987244,false
5574,1307,2,1044.942033,-83.179069,1.193343,2400.000000,7.028940,42.666169,23.739107,70.418750,false
5575,5501,1,416.682797,-383.725091,-2.408104,2250.000000,0.981675,0.966240,-0.002890,0.961149,false
5575,5501,2,416.682797,-383.725091,-2.408104,2250.000000,0.981675,0.966240,-0.002890,0.961149,false
5576,1197,1,113.058635,-560.639007,3.781720,2700.000000,5.492274,55.760079,33.048667,35.906447,false
5576,1197,2,113.058635,-560.639007,3.781720,2700.000000,5.492274,55.760079,33.048667,35.906447,false
5577,3863,1,97.798472,421.671167,6.729114,1950.000000,16.249302,293.627115,57.193015,248.574023,false
5577,3863,2,97.798472,421.671167,6.729114,1950.000000,16.249302,293.627115,57.193015,248.574023,false
5578,3149,1,-43.779604,204.338771,2.827531,2700.000000,17.097778,330.326309,53.330289,267.321412,false
5578,3149,2,850.842586,-274.197095,-3.214380,2700.000000,3.622816,17.408737,-1.257354,9.985860,false
5579,3724,1,1323.766757,-108.578228,-0.250826,1950.000000,13.677866,262.860174,-61.703040,147.636278,false
5579,3724,2,1323.766757,-108.578228,-0.250826,1950.000000,13.677866,262.860174,-61.703040,147.636278,false
5580,1751,1,46.772130,217.160831,-7.333626,2250.000000,15.328922,241.831938,-29.700578,231.961832,false
5580,1751,2,739.771217,-413.354130,5.673266,2250.000000,1.022916,1.391068,-0.180281,0.810430,false
5581,4024,1,600.129977,322.541598,1.534106,1950.000000,1.235227,2.292748,-0.308945,1.057016,false
5581,4024,2,702.546596,287.122385,3.317694,1950.000000,6.842795,59.916891,-4.493859,36.928940,false
5582,3753,1,357.217589,261.680521,-3.755414,2550.000000,2.550563,9.235850,0.820267,4.654982,false
5582,3753,2,357.217589,261.680521,-3.755414,2550.000000,2.550563,9.235850,0.820267,4.654982,false
5583,537,1,897.305241,228.119858,-2.708911,1500.000000,10.918887,154.259622,14.583537,93.521479,false
5583,537,2,897.305241,228.119858,-2.708911,1500.000000,10.918887,154.259622,14.583537,93.521479,false
5584,1072,1,457.598951,-629.744735,4.571499,1800.000000,4.898721,9.918341,7.640683,63.948028,false
5584,1072,2,457.598951,-629.744735,4.571499,1800.000000,4.898721,9.918341,7.640683,63.948028,false
5585,607,1,856.542545,-185.809687,0.343497,1200.000000,5.106080,59.629450,16.912276,16.196312,false
5585,607,2,856.542545,-185.809687,0.343497,1200.000000,5.106080,59.629450,16.912276,16.196312,false
5586,487,1,1149.935987,546.372190,0.421989,1950.000000,8.972977,139.101446,29.735221,52.959466,false
5586,487,2,1149.935987,546.372190,0.421989,1950.000000,8.972977,139.101446,29.735221,52.959466,false
5587,4741,1,484.882438,-402.087871,3.552304,1950.000000,1.103864,1.257919,-0.059491,1.183158,false
5587,4741,2,484.882438,-402.087871,3.552304,1950.000000,1.103864,1.257919,-0.059491,1.183158,false
5588,5201,1,1129.658000,115.520903,5.231911,2700.000000,12.687067,164.604658,-36.624393,165.548213,false
5588,5201,2,1129.658000,115.520903,5.231911,2700.000000,12.687067,164.604658,-36.624393,165.548213,false
5589,3774,1,413.893396,186.505731,-3.719492,1650.000000,10.934504,172.590654,-5.427884,82.999079,false
5589,3774,2,413.893396,186.505731,-3.719492,1650.000000,10.934504,172.590654,-5.427884,82.999079,false
5590,4778,1,-172.895008,-285.715056,-2.594410,1650.000000,15.023998,259.860735,13.905431,196.809672,false
5590,4778,2,229.941444,-498.605317,5.482400,1650.000000,14.981938,246.381732,-38.529893,210.511371,false
5591,4919,1,510.330650,164.765474,9.693252,2400.000000,10.334704,114.097898,6.386984,100.337868,false
5591,4919,2,1060.447971,-247.686097,-1.160779,2400.000000,10.310141,81.916026,-20.365840,143.003135,false
5592,3405,1,593.527977,256.553462,-5.020732,1800.000000,4.885330,33.373805,-4.399558,17.647484,false
5592,3405,2,593.527977,256.553462,-5.020732,1800.000000,4.885330,33.373805,-4.399558,17.647484,false
5593,31,1,959.351344,-515.870802,-1.543006,1500.000000,8.495389,70.848515,-2.933801,73.640960,false
5593,31,2,-97.738353,222.150057,2.422265,1500.000000,7.936378,117.241969,-75.279794,82.174469,false
5594,1265,1,157.206551,-397.125534,-0.439221,600.000000,9.172442,84.827536,-3.851046,83.620364,false
5594,1265,2,157.206551,-397.125534,-0.439221,600.000000,9.172442,84.827536,-3.851046,83.620364,false
5595,1290,1,6.431734,275.995018,-0.369809,2100.000000,14.926259,174.171301,3.138729,285.045011,false
5595,1290,2,6.431734,275.995018,-0.369809,2100.000000,14.926259,174.171301,3.138729,285.045011,false
5596,560,1,877.441338,185.810760,8.237159,2700.000000,13.667729,200.945653,-46.086009,184.232440,false
5596,560,2,877.441338,185.810760,8.237159,2700.000000,13.667729,200.945653,-46.086009,184.232440,false
5597,831,1,-35.480941,-709.161040,5.073066,2100.000000,14.620870,153.737433,-35.580800,305.478879,false
5597,831,2,-319.162807,377.231258,8.700151,2100.000000,14.684227,174.594008,-68.408539,293.105819,false
5598,2277,1,941.486971,-273.426661,0.023450,2550.000000,4.043032,41.247387,0.291460,6.479933,false
5598,2277,2,941.486971,-273.426661,0.023450,2550.000000,4.043032,41.247387,0.291460,6.479933,false
5599,1874,1,559.116100,89.315084,-7.013764,1950.000000,5.333911,47.643124,-32.351448,38.957425,false
5599,1874,2,431.281733,-354.540902,4.534089,1950.000000,0.850058,0.684193,-0.050894,0.766947,false
5600,547,1,937.456922,-449.690898,4.039340,2400.000000,7.940812,82.234472,-8.537750,49.237436,false
5600,547,2,937.456922,-449.690898,4.039340,2400.000000,7.940812,82.234472,-8.537750,49.237436,false
5601,3487,1,124.412497,-152.906571,1.906143,2250.000000,7.874266,63.844237,-4.450426,60.527161,false
5601,3487,2,124.412497,-152.906571,1.906143,2250.000000,7.874266,63.844237,-4.450426,60.527161,false
5602,2985,1,979.999110,-9.971396,-0.541543,1950.000000,7.526919,66.370882,-42.764296,75.914581,false
5602,2985,2,979.999110,-9.971396,-0.541543,1950.000000,7.526919,66.370882,-42.764296,75.914581,false
5603,3374,1,-231.789948,35.823416,3.030500,1950.000000,12.857758,201.359926,-0.441310,135.734745,false
5603,3374,2,1159.703758,-210.556388,-0.681265,1950.000000,12.901858,157.742106,-20.931412,178.432825,false
5604,1760,1,209.211994,-100.179964,0.412954,2100.000000,14.676718,229.046006,-10.730605,203.081097,false
5604,1760,2,500.923891,-460.814370,3.924604,2100.000000,3.895139,15.513483,3.728413,15.734308,false
5605,3677,1,-64.684619,170.406770,6.631142,2700.000000,10.469910,190.696648,7.359266,63.296803,false
5605,3677,2,-64.684619,170.406770,6.631142,2700.000000,10.469910,190.696648,7.359266,63.296803,false
5606,3058,1,915.672518,316.793427,-0.306993,1950.000000,5.069755,68.245805,-18.717903,14.813714,false
5606,3058,2,1347.505178,-2.975751,-0.039930,1950.000000,11.074589,162.717019,-15.241880,93.871462,false
5607,3724,1,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
5607,3724,2,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
5608,1568,1,585.068098,382.296579,-0.205768,2400.000000,1.027526,1.676151,-0.238902,0.699106,false
5608,1568,2,697.828208,140.969856,-4.249414,2400.000000,1.119921,1.989799,-0.283363,0.830924,false
5609,2097,1,704.835130,118.603106,-7.504660,2100.000000,6.518784,56.909636,-9.602295,33.350956,false
5609,2097,2,732.444660,25.416478,2.979735,2100.000000,6.518756,56.927408,-9.600163,33.339279,false
5610,4431,1,550.213615,-364.928058,-2.666601,2250.000000,1.252670,1.603117,-0.084615,1.540432,false
5610,4431,2,1258.533733,-434.939288,-1.034282,2250.000000,14.072497,203.477380,-53.028280,206.558252,false
